Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto;Valor m2;Tipo Agrupado
Habitación;Mi Perú;1;0;0;30;900.0;590.0;20.0;30.0;Departamento
Habitación;San Borja;1;0;0;25;1000.0;545.0;30.0;40.0;Departamento
Habitación;San Borja;1;0;0;40;1550.0;420.0;133.0;38.75;Departamento
Habitación;San Miguel;1;0;0;24;1000.0;380.0;20.0;41.67;Departamento
Habitación;Villa El Salvador;1;0;0;30;1500.0;280.0;29.0;50.0;Departamento
Habitación;Pachacámac;0;0;0;40;1200.0;474.0;;30.0;Departamento
Habitación;Pachacámac;1;0;0;26;900.0;350.0;19.0;34.62;Departamento
Habitación;Punta Hermosa;1;0;0;24;1500.0;500.0;;62.5;Departamento
Habitación;La Punta;1;0;0;26;1000.0;360.0;;38.46;Departamento
Habitación;San Borja;1;0;0;27;1500.0;400.0;;55.56;Departamento
Habitación;San Borja;0;0;0;35;1300.0;400.0;;37.14;Departamento
Habitación;San Borja;1;0;0;26;1100.0;607.0;225.0;42.31;Departamento
Habitación;Chorrillos;1;0;0;20;1200.0;481.0;;60.0;Departamento
Habitación;Punta Negra;1;0;0;26;1300.0;407.0;26.0;50.0;Departamento
Habitación;Pachacámac;0;0;0;20;700.0;349.0;25.0;35.0;Departamento
Habitación;Pachacámac;0;0;0;26;700.0;730.0;120.0;26.92;Departamento
Habitación;Pachacámac;1;0;0;30;400.0;615.0;25.0;13.33;Departamento
Habitación;San Borja;0;0;0;35;1100.0;450.0;;31.43;Departamento
Habitación;San Borja;1;0;0;40;1700.0;550.0;69.0;42.5;Departamento
Habitación;La Punta;1;0;0;30;500.0;;;16.67;Departamento
Habitación;Pachacámac;1;0;0;25;800.0;330.0;25.0;32.0;Departamento
Habitación;San Borja;1;0;0;30;1650.0;500.0;30.0;55.0;Departamento
Habitación;Pachacámac;1;0;0;31;750.0;350.0;24.0;24.19;Departamento
Habitación;Punta Hermosa;1;0;0;25;1200.0;400.0;29.0;48.0;Departamento
Habitación;San Borja;1;0;0;35;1200.0;;48.0;34.29;Departamento
Habitación;Comas;1;0;0;60;1800.0;580.0;79.0;30.0;Departamento
Habitación;San Borja;1;0;0;30;1300.0;500.0;;43.33;Departamento
Habitación;San Borja;1;0;0;35;1200.0;450.0;15.0;34.29;Departamento
Habitación;San Borja;1;0;0;25;1300.0;420.0;;52.0;Departamento
Habitación;Carmen de La Legua;1;0;0;30;500.0;;;16.67;Departamento
Habitación;Pachacámac;1;0;0;40;1800.0;384.0;202.0;45.0;Departamento
Habitación;Comas;1;0;0;25;2000.0;433.0;61.0;80.0;Departamento
Habitación;Chaclacayo;1;0;0;40;600.0;;12.0;15.0;Departamento
Habitación;Chorrillos;1;0;0;20;850.0;360.0;;42.5;Departamento
Habitación;Pachacámac;1;0;0;20;1000.0;286.0;19.0;50.0;Departamento
Habitación;Villa El Salvador;1;0;0;24;1000.0;287.0;24.0;41.67;Departamento
Habitación;San Borja;1;0;0;34;1350.0;573.0;28.0;39.71;Departamento
Habitación;Pachacámac;1;0;0;28;1200.0;570.0;;42.86;Departamento
Habitación;Mi Perú;1;0;0;30;450.0;;;15.0;Departamento
Habitación;San Borja;1;0;0;39;2100.0;600.0;;53.85;Departamento
Habitación;San Borja;1;0;0;35;2000.0;;;57.14;Departamento
Habitación;La Punta;1;0;0;29;600.0;335.0;25.0;20.69;Departamento
Habitación;Chorrillos;1;0;0;25;1580.0;206.0;24.0;63.2;Departamento
Habitación;La Punta;0;0;0;36;1000.0;450.0;29.0;27.78;Departamento
Habitación;San Borja;1;0;0;42;1300.0;400.0;25.0;30.95;Departamento
Habitación;San Borja;1;0;0;20;1600.0;350.0;20.0;80.0;Departamento
Habitación;San Borja;1;0;0;28;1300.0;410.0;25.0;46.43;Departamento
Habitación;Santa Anita;0;0;0;22;650.0;331.0;160.0;29.55;Departamento
Habitación;San Bartolo;1;0;0;40;1500.0;350.0;20.0;37.5;Departamento
Habitación;Rímac;0;0;0;30;1500.0;672.0;50.0;50.0;Departamento
Habitación;La Punta;1;0;0;32;920.0;480.0;38.0;28.75;Departamento
Habitación;San Borja;1;0;0;28;950.0;450.0;29.0;33.93;Departamento
Habitación;Lurín;1;0;0;25;800.0;420.0;22.0;32.0;Departamento
Habitación;Pachacámac;1;0;0;20;850.0;231.0;198.0;42.5;Departamento
Habitación;Chorrillos;1;0;0;30;1900.0;471.0;25.0;63.33;Departamento
Habitación;Lurín;1;0;0;28;1400.0;286.0;30.0;50.0;Departamento
Habitación;San Borja;1;0;0;30;1000.0;365.0;;33.33;Departamento
Habitación;San Borja;1;0;0;29;1800.0;380.0;532.0;62.07;Departamento
Habitación;San Borja;0;1;0;38;1600.0;332.0;71.0;42.11;Departamento
Habitación;San Borja;1;0;0;48;1600.0;570.0;76.0;33.33;Departamento
Habitación;San Luis;1;0;0;35;700.0;;;20.0;Departamento
Habitación;San Borja;1;0;0;30;1200.0;450.0;25.0;40.0;Departamento
Habitación;San Borja;1;0;0;25;2000.0;280.0;100.0;80.0;Departamento
Habitación;La Punta;1;0;1;55;2200.0;;;40.0;Departamento
Habitación;Villa El Salvador;1;0;0;26;1200.0;550.0;56.0;46.15;Departamento
Habitación;Punta Negra;1;0;0;25;530.0;120.0;25.0;21.2;Departamento
Habitación;Chorrillos;1;0;0;17;850.0;356.0;;50.0;Departamento
Habitación;Pachacámac;1;0;1;28;1000.0;471.0;225.0;35.71;Departamento
Habitación;San Miguel;1;0;0;20;1000.0;300.0;;50.0;Departamento
Habitación;San Borja;1;0;0;30;1300.0;512.0;22.0;43.33;Departamento
Habitación;Pachacámac;1;0;0;20;700.0;208.0;25.0;35.0;Departamento
Habitación;Pachacámac;1;0;0;29;700.0;269.0;24.0;24.14;Departamento
Habitación;San Bartolo;1;0;0;30;1600.0;600.0;25.0;53.33;Departamento
Habitación;Lurín;1;0;0;25;1500.0;262.0;190.0;60.0;Departamento
Habitación;San Borja;1;0;0;25;700.0;520.0;;28.0;Departamento
Habitación;Villa El Salvador;1;0;0;34;1600.0;400.0;;47.06;Departamento
Habitación;Chorrillos;1;0;0;25;2000.0;;;80.0;Departamento
Habitación;Mi Perú;1;0;0;41;650.0;267.0;;15.85;Departamento
Habitación;San Bartolo;1;0;0;25;1200.0;537.0;54.0;48.0;Departamento
Habitación;Comas;1;0;0;30;1300.0;641.0;77.0;43.33;Departamento
Habitación;Pachacámac;0;0;0;34;930.0;347.0;;27.35;Departamento
Habitación;Mi Perú;1;0;0;25;750.0;100.0;;30.0;Departamento
Habitación;Pachacámac;1;0;0;34;800.0;330.0;;23.53;Departamento
Habitación;Villa El Salvador;1;0;0;30;1600.0;300.0;24.0;53.33;Departamento
Habitación;Lurín;0;0;0;26;1100.0;402.0;29.0;42.31;Departamento
Habitación;San Borja;1;0;0;22;1700.0;272.0;29.0;77.27;Departamento
Habitación;San Borja;1;0;0;27;2000.0;450.0;;74.07;Departamento
Habitación;San Borja;1;0;0;37;1350.0;612.0;22.0;36.49;Departamento
Habitación;Pachacámac;1;0;1;24;1400.0;300.0;20.0;58.33;Departamento
Habitación;San Borja;1;0;0;35;1400.0;365.0;75.0;40.0;Departamento
Habitación;San Borja;1;0;0;27;1200.0;450.0;54.0;44.44;Departamento
Habitación;San Borja;1;0;0;22;950.0;415.0;;43.18;Departamento
Habitación;Villa El Salvador;0;0;0;23;1300.0;330.0;29.0;56.52;Departamento
Habitación;San Borja;1;0;0;39;1900.0;518.0;34.0;48.72;Departamento
Habitación;San Borja;0;0;0;38;1500.0;585.0;25.0;39.47;Departamento
Habitación;Villa El Salvador;1;0;0;30;1900.0;285.0;30.0;63.33;Departamento
Habitación;San Borja;0;0;0;20;1300.0;285.0;25.0;65.0;Departamento
Habitación;Pachacámac;1;0;0;25;900.0;280.0;26.0;36.0;Departamento
Habitación;Chorrillos;1;0;0;25;1000.0;650.0;30.0;40.0;Departamento
Habitación;Pachacámac;1;0;0;15;700.0;354.0;86.0;46.67;Departamento
Habitación;Chorrillos;1;0;0;25;1500.0;530.0;30.0;60.0;Departamento
Habitación;San Borja;1;0;0;30;1400.0;440.0;30.0;46.67;Departamento
Habitación;San Borja;1;0;0;33;1500.0;565.0;30.0;45.45;Departamento
Habitación;Villa El Salvador;1;0;0;25;1300.0;451.0;30.0;52.0;Departamento
Habitación;Comas;1;0;0;37;1800.0;400.0;70.0;48.65;Departamento
Habitación;Rímac;1;0;0;30;1800.0;500.0;30.0;60.0;Departamento
Habitación;San Borja;1;0;0;20;1100.0;490.0;30.0;55.0;Departamento
Habitación;Pachacámac;1;0;0;38;1300.0;492.0;47.0;34.21;Departamento
Habitación;Villa El Salvador;0;0;0;30;1200.0;350.0;24.0;40.0;Departamento
Habitación;Pachacámac;1;0;0;25;890.0;368.0;80.0;35.6;Departamento
Habitación;Pachacámac;1;0;0;22;700.0;295.0;19.0;31.82;Departamento
Habitación;Chorrillos;1;0;0;30;1500.0;378.0;25.0;50.0;Departamento
Habitación;Pachacámac;0;0;0;28;800.0;285.0;20.0;28.57;Departamento
Habitación;Chorrillos;1;0;0;22;2200.0;350.0;20.0;100.0;Departamento
Habitación;Mi Perú;1;0;0;25;600.0;;;24.0;Departamento
Habitación;San Borja;1;0;0;30;1300.0;620.0;161.0;43.33;Departamento
Habitación;San Borja;1;0;0;30;1600.0;500.0;;53.33;Departamento
Habitación;Pucusana;1;0;0;25;900.0;400.0;15.0;36.0;Departamento
Habitación;La Punta;1;0;0;25;750.0;316.0;57.0;30.0;Departamento
Habitación;San Luis;1;0;0;25;500.0;;;20.0;Departamento
Habitación;Pachacámac;1;0;0;24;1050.0;270.0;22.0;43.75;Departamento
Habitación;Pachacámac;1;0;0;28;850.0;139.0;25.0;30.36;Departamento
Habitación;Lurín;1;0;0;30;1200.0;441.0;25.0;40.0;Departamento
Habitación;Villa El Salvador;1;0;0;20;1500.0;258.0;;75.0;Departamento
Habitación;San Borja;1;0;0;27;1300.0;380.0;;48.15;Departamento
Habitación;Chorrillos;1;0;0;25;1200.0;380.0;30.0;48.0;Departamento
Habitación;San Miguel;1;0;0;30;1300.0;480.0;;43.33;Departamento
Habitación;Lurín;1;0;0;24;1400.0;317.0;;58.33;Departamento
Habitación;San Borja;1;0;0;30;1350.0;387.0;29.0;45.0;Departamento
Habitación;Surquillo;0;0;0;38;1290.0;300.0;;33.95;Departamento
Habitación;Pachacámac;1;0;0;35;1400.0;365.0;182.0;40.0;Departamento
Habitación;Pachacámac;0;0;0;28;1000.0;400.0;26.0;35.71;Departamento
Habitación;San Borja;1;0;0;35;1100.0;500.0;;31.43;Departamento
Habitación;San Borja;1;0;0;38;1950.0;390.0;25.0;51.32;Departamento
Habitación;San Borja;1;0;0;45;1600.0;470.0;30.0;35.56;Departamento
Habitación;Comas;1;0;0;24;1400.0;200.0;30.0;58.33;Departamento
Habitación;Pachacámac;1;0;0;36;1000.0;320.0;;27.78;Departamento
Habitación;San Borja;1;0;0;29;1150.0;450.0;182.0;39.66;Departamento
Habitación;San Borja;0;0;0;30;1300.0;475.0;53.0;43.33;Departamento
Habitación;San Borja;1;0;1;35;1400.0;531.0;25.0;40.0;Departamento
Habitación;Chorrillos;1;0;0;25;1300.0;486.0;24.0;52.0;Departamento
Habitación;San Borja;1;0;0;30;1500.0;380.0;;50.0;Departamento
Habitación;San Borja;1;0;0;35;2000.0;430.0;40.0;57.14;Departamento
Habitación;San Borja;1;0;0;32;1050.0;714.0;;32.81;Departamento
Habitación;San Borja;1;0;0;27;1200.0;450.0;;44.44;Departamento
Habitación;San Borja;0;0;0;18;930.0;315.0;;51.67;Departamento
Habitación;Comas;1;0;1;40;1500.0;600.0;;37.5;Departamento
Habitación;Chorrillos;1;0;0;17;1000.0;476.0;;58.82;Departamento
Habitación;San Miguel;1;0;0;25;1000.0;346.0;;40.0;Departamento
Habitación;San Borja;1;0;0;30;1500.0;640.0;35.0;50.0;Departamento
Habitación;San Borja;1;0;0;20;800.0;480.0;24.0;40.0;Departamento
Habitación;San Borja;1;1;0;50;2299.0;614.0;78.0;45.98;Departamento
Habitación;Villa El Salvador;1;0;0;23;900.0;332.0;30.0;39.13;Departamento
Habitación;Pachacámac;0;0;0;22;700.0;194.0;20.0;31.82;Departamento
Habitación;San Borja;1;0;0;40;2000.0;500.0;53.0;50.0;Departamento
Habitación;Chaclacayo;1;0;0;21;700.0;179.0;;33.33;Departamento
Habitación;Villa El Salvador;1;0;0;21;1400.0;375.0;;66.67;Departamento
Habitación;San Borja;1;0;0;34;1500.0;475.0;;44.12;Departamento
Habitación;San Borja;1;0;0;27;950.0;605.0;;35.19;Departamento
Habitación;San Borja;1;0;0;20;1000.0;318.0;;50.0;Departamento
Habitación;San Borja;1;0;0;27;1190.0;230.0;19.0;44.07;Departamento
Habitación;San Borja;1;0;0;25;1600.0;584.0;55.0;64.0;Departamento
Habitación;San Borja;1;0;0;27;1390.0;420.0;25.0;51.48;Departamento
Habitación;San Bartolo;1;0;0;18;1100.0;490.0;;61.11;Departamento
Habitación;San Bartolo;1;0;0;22;1400.0;550.0;24.0;63.64;Departamento
Habitación;Pachacámac;1;0;0;25;900.0;340.0;15.0;36.0;Departamento
Habitación;Chorrillos;0;0;0;30;1200.0;366.0;;40.0;Departamento
Habitación;La Punta;1;0;0;20;1000.0;480.0;27.0;50.0;Departamento
Habitación;Chorrillos;1;0;0;17;900.0;436.0;;52.94;Departamento
Habitación;Chorrillos;1;0;0;29;1000.0;570.0;25.0;34.48;Departamento
Habitación;Pachacámac;1;0;0;28;950.0;350.0;;33.93;Departamento
Habitación;Puente Piedra;0;0;0;28;900.0;400.0;20.0;32.14;Departamento
Habitación;La Punta;1;0;0;50;800.0;495.0;;16.0;Departamento
Habitación;Comas;1;0;0;25;1500.0;550.0;;60.0;Departamento
Habitación;Punta Negra;1;0;0;40;850.0;;;21.25;Departamento
Habitación;San Borja;1;0;0;40;2200.0;550.0;250.0;55.0;Departamento
Habitación;Chorrillos;1;0;0;25;1200.0;559.0;54.0;48.0;Departamento
Habitación;Mi Perú;1;0;0;20;300.0;18.0;8.0;15.0;Departamento
Habitación;San Borja;0;0;0;40;1000.0;620.0;55.0;25.0;Departamento
Habitación;Villa El Salvador;0;0;0;28;1200.0;355.0;;42.86;Departamento
Habitación;San Borja;1;0;0;25;1250.0;340.0;;50.0;Departamento
Habitación;San Borja;1;0;0;35;1600.0;462.0;67.0;45.71;Departamento
Habitación;Pachacámac;1;0;0;28;900.0;360.0;20.0;32.14;Departamento
Habitación;Pachacámac;0;0;0;40;1200.0;500.0;96.0;30.0;Departamento
Habitación;San Borja;1;0;0;20;1000.0;;;50.0;Departamento
Habitación;La Punta;0;0;0;30;1000.0;350.0;;33.33;Departamento
Habitación;Chorrillos;1;0;0;35;1460.0;390.0;50.0;41.71;Departamento
Habitación;Chorrillos;0;0;0;22;1300.0;450.0;;59.09;Departamento
Habitación;San Borja;1;0;0;24;1300.0;430.0;;54.17;Departamento
Habitación;Pachacámac;1;0;0;30;1000.0;235.0;70.0;33.33;Departamento
Habitación;Pachacámac;1;0;0;27;600.0;658.0;;22.22;Departamento
Habitación;Pachacámac;1;0;0;34;750.0;470.0;;22.06;Departamento
Habitación;San Borja;0;0;0;40;1550.0;614.0;25.0;38.75;Departamento
Habitación;Chorrillos;1;0;0;35;1600.0;400.0;;45.71;Departamento
Habitación;San Borja;0;0;0;31;1100.0;617.0;56.0;35.48;Departamento
Habitación;Comas;1;0;0;30;1500.0;641.0;76.0;50.0;Departamento
Habitación;Villa El Salvador;1;0;0;16;1100.0;344.0;25.0;68.75;Departamento
Habitación;Comas;1;0;0;38;1400.0;530.0;77.0;36.84;Departamento
Habitación;Pachacámac;0;0;0;30;1100.0;396.0;25.0;36.67;Departamento
Habitación;San Borja;0;0;0;15;1000.0;690.0;;66.67;Departamento
Habitación;Villa El Salvador;1;0;0;28;1300.0;365.0;;46.43;Departamento
Habitación;Chorrillos;1;0;0;22;1200.0;270.0;;54.55;Departamento
Habitación;San Borja;1;0;0;24;1300.0;500.0;;54.17;Departamento
Habitación;San Borja;1;0;0;30;1500.0;551.0;30.0;50.0;Departamento
Habitación;Villa El Salvador;1;0;0;23;1300.0;420.0;25.0;56.52;Departamento
Habitación;San Miguel;1;0;0;28;1500.0;390.0;30.0;53.57;Departamento
Habitación;San Borja;1;0;0;40;1300.0;528.0;25.0;32.5;Departamento
Habitación;Villa El Salvador;0;0;0;25;1000.0;387.0;24.0;40.0;Departamento
Habitación;San Borja;1;0;0;21;900.0;358.0;58.0;42.86;Departamento
Habitación;Villa El Salvador;1;0;0;30;1700.0;390.0;29.0;56.67;Departamento
Habitación;Pachacámac;1;0;0;19;600.0;308.0;25.0;31.58;Departamento
Habitación;Pachacámac;1;0;0;34;750.0;420.0;21.0;22.06;Departamento
Habitación;Villa El Salvador;0;0;0;25;1000.0;379.0;95.0;40.0;Departamento
Habitación;Villa El Salvador;1;0;0;29;1900.0;474.0;108.0;65.52;Departamento
Habitación;San Bartolo;1;0;0;23;600.0;445.0;;26.09;Departamento
Habitación;San Borja;1;0;0;30;1200.0;520.0;70.0;40.0;Departamento
Habitación;San Borja;1;0;0;36;1000.0;503.0;57.0;27.78;Departamento
Habitación;Pachacámac;1;0;0;27;650.0;203.0;20.0;24.07;Departamento
Habitación;San Borja;1;0;0;25;2200.0;450.0;120.0;88.0;Departamento
Habitación;Punta Hermosa;1;0;0;30;1400.0;545.0;26.0;46.67;Departamento
Habitación;Rímac;1;0;0;20;1800.0;672.0;58.0;90.0;Departamento
Habitación;San Borja;1;0;0;28;1100.0;450.0;54.0;39.29;Departamento
Habitación;San Borja;1;0;0;35;1100.0;450.0;558.0;31.43;Departamento
Habitación;San Miguel;1;0;0;30;990.0;;;33.0;Departamento
Habitación;Carmen de La Legua;1;0;0;18;485.0;;;26.94;Departamento
Habitación;Pachacámac;1;0;0;30;800.0;350.0;;26.67;Departamento
Habitación;San Luis;1;0;0;45;900.0;;;20.0;Departamento
Habitación;San Borja;0;0;0;32;1100.0;500.0;;34.38;Departamento
Habitación;La Punta;1;0;0;25;1100.0;394.0;29.0;44.0;Departamento
Habitación;Breña;0;0;0;22;1000.0;450.0;;45.45;Departamento
Habitación;La Punta;1;0;0;20;800.0;290.0;;40.0;Departamento
Habitación;Breña;0;0;0;22;1000.0;450.0;;45.45;Departamento
Habitación;Villa El Salvador;0;0;0;27;1000.0;545.0;24.0;37.04;Departamento
Habitación;San Borja;1;0;0;38;1500.0;599.0;198.0;39.47;Departamento
Habitación;San Borja;1;0;0;36;1200.0;438.0;24.0;33.33;Departamento
Habitación;Pachacámac;1;0;0;32;850.0;435.0;21.0;26.56;Departamento
Habitación;Villa El Salvador;1;0;0;26;2000.0;456.0;56.0;76.92;Departamento
Habitación;Chorrillos;1;0;0;32;1300.0;417.0;22.0;40.62;Departamento
Habitación;San Miguel;1;0;0;35;1100.0;327.0;;31.43;Departamento
Habitación;Cieneguilla;1;0;0;37;600.0;;;16.22;Departamento
Habitación;San Borja;1;0;0;30;1300.0;677.0;57.0;43.33;Departamento
Habitación;San Borja;1;0;0;26;1100.0;523.0;;42.31;Departamento
Habitación;Mi Perú;1;0;0;28;680.0;70.0;;24.29;Departamento
Habitación;Lurín;1;0;0;42;1600.0;790.0;;38.1;Departamento
Habitación;San Borja;1;0;0;20;1140.0;435.0;25.0;57.0;Departamento
Habitación;Villa El Salvador;1;0;0;30;1300.0;441.0;147.0;43.33;Departamento
Habitación;San Borja;1;0;0;35;1850.0;543.0;;52.86;Departamento
Habitación;Ventanilla;1;0;0;22;700.0;20.0;22.0;31.82;Departamento
Habitación;Pachacámac;1;0;0;28;850.0;428.0;21.0;30.36;Departamento
Habitación;Ate;1;0;0;96;700.0;;;7.29;Departamento
Habitación;Villa El Salvador;0;0;0;21;900.0;420.0;23.0;42.86;Departamento
Habitación;San Borja;1;0;0;30;1600.0;400.0;220.0;53.33;Departamento
Habitación;San Borja;1;0;0;38;1800.0;380.0;31.0;47.37;Departamento
Habitación;San Miguel;1;0;1;25;1500.0;350.0;20.0;60.0;Departamento
Habitación;Chorrillos;1;0;0;27;1100.0;500.0;19.0;40.74;Departamento
Habitación;El Agustino;1;0;0;40;700.0;;;17.5;Departamento
Habitación;Punta Hermosa;1;0;0;28;1100.0;480.0;25.0;39.29;Departamento
Habitación;Chaclacayo;1;0;0;30;800.0;459.0;;26.67;Departamento
Habitación;Pachacámac;0;0;0;19;500.0;520.0;25.0;26.32;Departamento
Habitación;San Borja;1;0;0;29;1350.0;514.0;182.0;46.55;Departamento
Habitación;Lurín;1;0;0;28;1300.0;482.0;25.0;46.43;Departamento
Habitación;Punta Negra;0;0;0;30;1200.0;150.0;12.0;40.0;Departamento
Habitación;San Borja;1;0;0;30;1150.0;278.0;25.0;38.33;Departamento
Habitación;Villa El Salvador;1;0;0;28;1400.0;400.0;;50.0;Departamento
Habitación;Puente Piedra;0;0;0;18;700.0;327.0;15.0;38.89;Departamento
Habitación;San Borja;1;0;0;22;1500.0;570.0;116.0;68.18;Departamento
Habitación;San Miguel;1;0;0;25;1000.0;380.0;;40.0;Departamento
Habitación;San Borja;1;0;0;30;1200.0;490.0;;40.0;Departamento
Habitación;Villa El Salvador;1;0;0;29;1100.0;364.0;;37.93;Departamento
Habitación;San Isidro;1;0;0;40;550.0;;;13.75;Departamento
Habitación;La Punta;1;0;0;21;1100.0;338.0;15.0;52.38;Departamento
Habitación;San Borja;1;0;0;30;1500.0;700.0;50.0;50.0;Departamento
Habitación;Pachacámac;1;0;0;30;750.0;400.0;25.0;25.0;Departamento
Habitación;San Borja;1;0;0;35;1800.0;500.0;50.0;51.43;Departamento
Habitación;Chaclacayo;1;0;0;22;900.0;381.0;25.0;40.91;Departamento
Habitación;Rímac;1;1;0;30;2350.0;560.0;620.0;78.33;Departamento
Habitación;San Borja;1;0;0;20;1000.0;520.0;67.0;50.0;Departamento
Habitación;Lurín;1;0;0;28;1200.0;430.0;24.0;42.86;Departamento
Habitación;Villa El Salvador;1;0;0;25;1300.0;330.0;;52.0;Departamento
Habitación;Pachacámac;1;0;0;30;900.0;500.0;115.0;30.0;Departamento
Habitación;San Borja;1;0;1;40;1800.0;550.0;250.0;45.0;Departamento
Habitación;Punta Hermosa;1;0;0;23;1300.0;250.0;20.0;56.52;Departamento
Habitación;Chorrillos;1;0;0;25;1350.0;445.0;;54.0;Departamento
Habitación;San Borja;1;0;0;28;2000.0;270.0;28.0;71.43;Departamento
Habitación;Pucusana;1;0;0;16;650.0;380.0;12.0;40.62;Departamento
Habitación;Pachacámac;1;0;0;31;850.0;362.0;25.0;27.42;Departamento
Habitación;Chorrillos;1;0;0;22;1100.0;438.0;;50.0;Departamento
Habitación;San Borja;1;0;0;30;1500.0;500.0;;50.0;Departamento
Habitación;Villa El Salvador;0;0;0;23;1000.0;479.0;24.0;43.48;Departamento
Habitación;Mi Perú;1;0;0;15;600.0;;;40.0;Departamento
Habitación;San Borja;1;0;0;27;1100.0;606.0;252.0;40.74;Departamento
Habitación;San Borja;1;0;0;30;1400.0;364.0;;46.67;Departamento
Habitación;San Borja;1;0;0;25;1200.0;500.0;;48.0;Departamento
Habitación;San Bartolo;1;0;0;26;1000.0;499.0;24.0;38.46;Departamento
Habitación;San Borja;1;0;0;30;1500.0;350.0;;50.0;Departamento
Habitación;Pucusana;1;0;0;30;1000.0;425.0;;33.33;Departamento
Habitación;San Borja;1;0;0;62;1800.0;500.0;112.0;29.03;Departamento
Habitación;San Borja;1;0;0;30;700.0;620.0;29.0;23.33;Departamento
Habitación;Comas;1;0;0;35;1600.0;338.0;98.0;45.71;Departamento
Habitación;Chaclacayo;1;0;0;32;800.0;264.0;25.0;25.0;Departamento
Habitación;Pucusana;1;0;0;20;600.0;;;30.0;Departamento
Habitación;San Borja;0;0;0;35;1650.0;543.0;;47.14;Departamento
Habitación;Santiago de Surco;1;0;0;19;1200.0;200.0;24.0;63.16;Departamento
Habitación;La Punta;1;0;0;21;1100.0;303.0;29.0;52.38;Departamento
Habitación;San Borja;1;0;0;35;1300.0;400.0;250.0;37.14;Departamento
Habitación;Pachacámac;1;0;0;20;900.0;217.0;21.0;45.0;Departamento
Habitación;Surquillo;1;0;0;25;650.0;370.0;24.0;26.0;Departamento
Habitación;Villa El Salvador;1;0;1;45;1700.0;442.0;25.0;37.78;Departamento
Habitación;Comas;1;0;0;19;1600.0;456.0;72.0;84.21;Departamento
Habitación;Punta Hermosa;1;0;0;20;900.0;280.0;;45.0;Departamento
Habitación;San Borja;1;0;0;25;2000.0;500.0;20.0;80.0;Departamento
Habitación;Chorrillos;1;0;0;22;1000.0;364.0;25.0;45.45;Departamento
Habitación;San Borja;1;0;0;38;1500.0;760.0;;39.47;Departamento
Habitación;San Borja;1;0;0;30;1900.0;600.0;242.0;63.33;Departamento
Habitación;Pachacámac;1;0;0;30;1100.0;235.0;70.0;36.67;Departamento
Habitación;Pachacámac;1;0;0;20;700.0;312.0;8.0;35.0;Departamento
Habitación;La Punta;1;0;0;30;800.0;495.0;;26.67;Departamento
Habitación;Villa El Salvador;1;0;0;35;1700.0;400.0;53.0;48.57;Departamento
Habitación;Pachacámac;1;0;0;34;900.0;330.0;;26.47;Departamento
Habitación;Rímac;1;0;0;22;1690.0;350.0;27.0;76.82;Departamento
Habitación;San Borja;1;0;0;29;1300.0;1020.0;;44.83;Departamento
Habitación;Villa El Salvador;1;0;0;27;1300.0;467.0;54.0;48.15;Departamento
Habitación;Pachacámac;1;0;0;42;650.0;460.0;;15.48;Departamento
Habitación;Santa Rosa;1;0;0;30;700.0;100.0;500.0;23.33;Departamento
